ED_num,reported,candidate,party,votes,AD_num
ED   41,99.00%,YES,&nbsp,758,AD 75
ED   41,99.00%,NO,&nbsp,119,AD 75
ED   42,99.00%,YES,&nbsp,722,AD 75
ED   42,99.00%,NO,&nbsp,81,AD 75
ED   43,99.00%,YES,&nbsp,864,AD 75
ED   43,99.00%,NO,&nbsp,180,AD 75
ED   44,99.00%,YES,&nbsp,846,AD 75
ED   44,99.00%,NO,&nbsp,93,AD 75
ED   45,99.00%,YES,&nbsp,641,AD 75
ED   45,99.00%,NO,&nbsp,69,AD 75
ED   46,99.00%,YES,&nbsp,733,AD 75
ED   46,99.00%,NO,&nbsp,85,AD 75
ED   47,99.00%,YES,&nbsp,690,AD 75
ED   47,99.00%,NO,&nbsp,75,AD 75
ED   48,99.00%,YES,&nbsp,456,AD 75
ED   48,99.00%,NO,&nbsp,50,AD 75
ED   49,99.00%,YES,&nbsp,830,AD 75
ED   49,99.00%,NO,&nbsp,82,AD 75
ED   50,88.89%,YES,&nbsp,509,AD 75
ED   50,88.89%,NO,&nbsp,47,AD 75
ED   51,99.00%,YES,&nbsp,936,AD 75
ED   51,99.00%,NO,&nbsp,102,AD 75
ED   52,99.00%,YES,&nbsp,766,AD 75
ED   52,99.00%,NO,&nbsp,93,AD 75
ED   53,99.00%,YES,&nbsp,769,AD 75
ED   53,99.00%,NO,&nbsp,97,AD 75
ED   54,99.00%,YES,&nbsp,457,AD 75
ED   54,99.00%,NO,&nbsp,58,AD 75
ED   55,99.00%,YES,&nbsp,404,AD 75
ED   55,99.00%,NO,&nbsp,61,AD 75
ED   56,99.00%,YES,&nbsp,519,AD 75
ED   56,99.00%,NO,&nbsp,79,AD 75
ED   57,99.00%,YES,&nbsp,674,AD 75
ED   57,99.00%,NO,&nbsp,110,AD 75
ED   58,99.00%,YES,&nbsp,664,AD 75
ED   58,99.00%,NO,&nbsp,91,AD 75
ED   59,99.00%,YES,&nbsp,1144,AD 75
ED   59,99.00%,NO,&nbsp,170,AD 75
ED   60,99.00%,YES,&nbsp,685,AD 75
ED   60,99.00%,NO,&nbsp,84,AD 75
ED   61,99.00%,YES,&nbsp,273,AD 75
ED   61,99.00%,NO,&nbsp,50,AD 75
ED   62,99.00%,YES,&nbsp,691,AD 75
ED   62,99.00%,NO,&nbsp,88,AD 75
ED   63,99.00%,YES,&nbsp,956,AD 75
ED   63,99.00%,NO,&nbsp,92,AD 75
ED   64,99.00%,YES,&nbsp,789,AD 75
ED   64,99.00%,NO,&nbsp,64,AD 75
ED   65,99.00%,YES,&nbsp,521,AD 75
ED   65,99.00%,NO,&nbsp,94,AD 75
ED   66,99.00%,YES,&nbsp,490,AD 75
ED   66,99.00%,NO,&nbsp,100,AD 75
ED   67,99.00%,YES,&nbsp,29,AD 75
ED   67,99.00%,NO,&nbsp,6,AD 75
ED   68,85.71%,YES,&nbsp,0,AD 75
ED   68,85.71%,NO,&nbsp,0,AD 75
ED   69,99.00%,YES,&nbsp,0,AD 75
ED   69,99.00%,NO,&nbsp,0,AD 75
ED   70,85.71%,YES,&nbsp,0,AD 75
ED   70,85.71%,NO,&nbsp,0,AD 75
ED   71,99.00%,YES,&nbsp,0,AD 75
ED   71,99.00%,NO,&nbsp,0,AD 75
Total,,YES,&nbsp,40364,AD 75
Total,,NO,&nbsp,6199,AD 75
ED    1,99.00%,YES,&nbsp,694,AD 76
ED    1,99.00%,NO,&nbsp,206,AD 76
ED    2,99.00%,YES,&nbsp,449,AD 76
ED    2,99.00%,NO,&nbsp,161,AD 76
ED    3,99.00%,YES,&nbsp,523,AD 76
ED    3,99.00%,NO,&nbsp,141,AD 76
ED    4,99.00%,YES,&nbsp,698,AD 76
ED    4,99.00%,NO,&nbsp,186,AD 76
ED    5,99.00%,YES,&nbsp,733,AD 76
ED    5,99.00%,NO,&nbsp,194,AD 76
ED    6,99.00%,YES,&nbsp,779,AD 76
ED    6,99.00%,NO,&nbsp,164,AD 76
ED    7,99.00%,YES,&nbsp,734,AD 76
ED    7,99.00%,NO,&nbsp,160,AD 76
ED    8,99.00%,YES,&nbsp,510,AD 76
ED    8,99.00%,NO,&nbsp,124,AD 76
ED    9,99.00%,YES,&nbsp,860,AD 76
ED    9,99.00%,NO,&nbsp,169,AD 76
ED   10,99.00%,YES,&nbsp,630,AD 76
ED   10,99.00%,NO,&nbsp,111,AD 76
ED   11,99.00%,YES,&nbsp,587,AD 76
ED   11,99.00%,NO,&nbsp,145,AD 76
ED   12,99.00%,YES,&nbsp,731,AD 76
ED   12,99.00%,NO,&nbsp,172,AD 76
ED   13,99.00%,YES,&nbsp,670,AD 76
ED   13,99.00%,NO,&nbsp,145,AD 76
ED   14,99.00%,YES,&nbsp,739,AD 76
ED   14,99.00%,NO,&nbsp,161,AD 76
ED   15,99.00%,YES,&nbsp,736,AD 76
ED   15,99.00%,NO,&nbsp,117,AD 76
ED   16,99.00%,YES,&nbsp,465,AD 76
ED   16,99.00%,NO,&nbsp,103,AD 76
ED   17,99.00%,YES,&nbsp,636,AD 76
ED   17,99.00%,NO,&nbsp,139,AD 76
ED   18,99.00%,YES,&nbsp,579,AD 76
ED   18,99.00%,NO,&nbsp,190,AD 76
ED   19,99.00%,YES,&nbsp,905,AD 76
ED   19,99.00%,NO,&nbsp,217,AD 76
ED   20,99.00%,YES,&nbsp,797,AD 76
ED   20,99.00%,NO,&nbsp,186,AD 76
ED   21,99.00%,YES,&nbsp,734,AD 76
ED   21,99.00%,NO,&nbsp,173,AD 76
ED   22,99.00%,YES,&nbsp,733,AD 76
ED   22,99.00%,NO,&nbsp,153,AD 76
ED   23,88.89%,YES,&nbsp,593,AD 76
ED   23,88.89%,NO,&nbsp,140,AD 76
ED   24,88.89%,YES,&nbsp,900,AD 76
ED   24,88.89%,NO,&nbsp,172,AD 76
ED   25,88.89%,YES,&nbsp,666,AD 76
ED   25,88.89%,NO,&nbsp,113,AD 76
ED   26,99.00%,YES,&nbsp,680,AD 76
ED   26,99.00%,NO,&nbsp,169,AD 76
ED   27,99.00%,YES,&nbsp,674,AD 76
ED   27,99.00%,NO,&nbsp,147,AD 76
ED   28,88.89%,YES,&nbsp,750,AD 76
ED   28,88.89%,NO,&nbsp,141,AD 76
ED   29,99.00%,YES,&nbsp,562,AD 76
ED   29,99.00%,NO,&nbsp,123,AD 76
ED   30,99.00%,YES,&nbsp,838,AD 76
ED   30,99.00%,NO,&nbsp,200,AD 76
ED   31,99.00%,YES,&nbsp,744,AD 76
ED   31,99.00%,NO,&nbsp,182,AD 76
ED   32,99.00%,YES,&nbsp,859,AD 76
ED   32,99.00%,NO,&nbsp,202,AD 76
ED   33,99.00%,YES,&nbsp,908,AD 76
ED   33,99.00%,NO,&nbsp,163,AD 76
ED   34,99.00%,YES,&nbsp,891,AD 76
ED   34,99.00%,NO,&nbsp,204,AD 76
ED   35,99.00%,YES,&nbsp,876,AD 76
ED   35,99.00%,NO,&nbsp,145,AD 76
ED   36,99.00%,YES,&nbsp,919,AD 76
ED   36,99.00%,NO,&nbsp,199,AD 76
ED   37,99.00%,YES,&nbsp,944,AD 76
ED   37,99.00%,NO,&nbsp,168,AD 76
ED   38,99.00%,YES,&nbsp,536,AD 76
ED   38,99.00%,NO,&nbsp,84,AD 76
ED   39,99.00%,YES,&nbsp,770,AD 76
ED   39,99.00%,NO,&nbsp,207,AD 76
ED   40,99.00%,YES,&nbsp,636,AD 76
ED   40,99.00%,NO,&nbsp,146,AD 76
ED   41,99.00%,YES,&nbsp,661,AD 76
ED   41,99.00%,NO,&nbsp,225,AD 76
ED   42,99.00%,YES,&nbsp,792,AD 76
ED   42,99.00%,NO,&nbsp,200,AD 76
ED   43,99.00%,YES,&nbsp,679,AD 76
ED   43,99.00%,NO,&nbsp,118,AD 76
ED   44,99.00%,YES,&nbsp,848,AD 76
ED   44,99.00%,NO,&nbsp,224,AD 76
ED   45,99.00%,YES,&nbsp,817,AD 76
ED   45,99.00%,NO,&nbsp,188,AD 76
ED   46,99.00%,YES,&nbsp,840,AD 76
ED   46,99.00%,NO,&nbsp,173,AD 76
ED   47,99.00%,YES,&nbsp,657,AD 76
ED   47,99.00%,NO,&nbsp,93,AD 76
ED   48,99.00%,YES,&nbsp,742,AD 76
ED   48,99.00%,NO,&nbsp,178,AD 76
ED   49,99.00%,YES,&nbsp,754,AD 76
ED   49,99.00%,NO,&nbsp,154,AD 76
ED   50,99.00%,YES,&nbsp,878,AD 76
ED   50,99.00%,NO,&nbsp,203,AD 76
ED   51,99.00%,YES,&nbsp,678,AD 76
ED   51,99.00%,NO,&nbsp,170,AD 76
ED   52,99.00%,YES,&nbsp,771,AD 76
ED   52,99.00%,NO,&nbsp,149,AD 76
ED   53,99.00%,YES,&nbsp,830,AD 76
ED   53,99.00%,NO,&nbsp,172,AD 76
ED   54,99.00%,YES,&nbsp,969,AD 76
ED   54,99.00%,NO,&nbsp,217,AD 76
ED   55,99.00%,YES,&nbsp,937,AD 76
ED   55,99.00%,NO,&nbsp,123,AD 76
ED   56,99.00%,YES,&nbsp,886,AD 76
ED   56,99.00%,NO,&nbsp,131,AD 76
ED   57,99.00%,YES,&nbsp,586,AD 76
ED   57,99.00%,NO,&nbsp,126,AD 76
ED   58,99.00%,YES,&nbsp,905,AD 76
ED   58,99.00%,NO,&nbsp,149,AD 76
ED   59,99.00%,YES,&nbsp,632,AD 76
ED   59,99.00%,NO,&nbsp,91,AD 76
ED   60,99.00%,YES,&nbsp,604,AD 76
ED   60,99.00%,NO,&nbsp,90,AD 76
ED   61,99.00%,YES,&nbsp,546,AD 76
ED   61,99.00%,NO,&nbsp,78,AD 76
ED   62,99.00%,YES,&nbsp,802,AD 76
ED   62,99.00%,NO,&nbsp,132,AD 76
ED   63,99.00%,YES,&nbsp,0,AD 76
ED   63,99.00%,NO,&nbsp,0,AD 76
ED   64,99.00%,YES,&nbsp,0,AD 76
ED   64,99.00%,NO,&nbsp,0,AD 76
ED   65,99.00%,YES,&nbsp,0,AD 76
ED   65,99.00%,NO,&nbsp,0,AD 76
ED   66,85.71%,YES,&nbsp,0,AD 76
ED   66,85.71%,NO,&nbsp,0,AD 76
ED   67,40.00%,YES,&nbsp,0,AD 76
ED   67,40.00%,NO,&nbsp,0,AD 76
ED   68,99.00%,YES,&nbsp,0,AD 76
ED   68,99.00%,NO,&nbsp,0,AD 76
Total,,YES,&nbsp,45482,AD 76
Total,,NO,&nbsp,9806,AD 76
ED    1,99.00%,YES,&nbsp,450,AD 77
ED    1,99.00%,NO,&nbsp,62,AD 77
ED    2,99.00%,YES,&nbsp,536,AD 77
ED    2,99.00%,NO,&nbsp,96,AD 77
ED    3,99.00%,YES,&nbsp,487,AD 77
ED    3,99.00%,NO,&nbsp,66,AD 77
ED    4,83.33%,YES,&nbsp,106,AD 77
ED    4,83.33%,NO,&nbsp,13,AD 77
ED    5,99.00%,YES,&nbsp,484,AD 77
ED    5,99.00%,NO,&nbsp,79,AD 77
ED    6,99.00%,YES,&nbsp,393,AD 77
ED    6,99.00%,NO,&nbsp,58,AD 77
ED    7,99.00%,YES,&nbsp,533,AD 77
ED    7,99.00%,NO,&nbsp,71,AD 77
ED    8,99.00%,YES,&nbsp,459,AD 77
ED    8,99.00%,NO,&nbsp,51,AD 77
ED    9,99.00%,YES,&nbsp,523,AD 77
ED    9,99.00%,NO,&nbsp,96,AD 77
ED   10,99.00%,YES,&nbsp,503,AD 77
ED   10,99.00%,NO,&nbsp,81,AD 77
ED   11,99.00%,YES,&nbsp,483,AD 77
ED   11,99.00%,NO,&nbsp,61,AD 77
ED   12,99.00%,YES,&nbsp,482,AD 77
ED   12,99.00%,NO,&nbsp,82,AD 77
ED   13,99.00%,YES,&nbsp,520,AD 77
ED   13,99.00%,NO,&nbsp,100,AD 77
ED   14,99.00%,YES,&nbsp,472,AD 77
ED   14,99.00%,NO,&nbsp,68,AD 77
ED   15,99.00%,YES,&nbsp,37,AD 77
ED   15,99.00%,NO,&nbsp,12,AD 77
ED   16,99.00%,YES,&nbsp,104,AD 77
ED   16,99.00%,NO,&nbsp,8,AD 77
ED   17,99.00%,YES,&nbsp,314,AD 77
ED   17,99.00%,NO,&nbsp,39,AD 77
ED   18,99.00%,YES,&nbsp,305,AD 77
ED   18,99.00%,NO,&nbsp,43,AD 77
ED   19,99.00%,YES,&nbsp,394,AD 77
ED   19,99.00%,NO,&nbsp,37,AD 77
ED   20,99.00%,YES,&nbsp,154,AD 77
ED   20,99.00%,NO,&nbsp,29,AD 77
ED   21,99.00%,YES,&nbsp,337,AD 77
ED   21,99.00%,NO,&nbsp,52,AD 77
ED   22,85.71%,YES,&nbsp,244,AD 77
ED   22,85.71%,NO,&nbsp,49,AD 77
ED   23,85.71%,YES,&nbsp,378,AD 77
ED   23,85.71%,NO,&nbsp,67,AD 77
ED   24,99.00%,YES,&nbsp,366,AD 77
ED   24,99.00%,NO,&nbsp,68,AD 77
ED   25,99.00%,YES,&nbsp,220,AD 77
ED   25,99.00%,NO,&nbsp,40,AD 77
ED   26,99.00%,YES,&nbsp,396,AD 77
ED   26,99.00%,NO,&nbsp,71,AD 77
ED   27,99.00%,YES,&nbsp,386,AD 77
ED   27,99.00%,NO,&nbsp,75,AD 77
ED   28,99.00%,YES,&nbsp,256,AD 77
ED   28,99.00%,NO,&nbsp,50,AD 77
ED   29,99.00%,YES,&nbsp,120,AD 77
ED   29,99.00%,NO,&nbsp,21,AD 77
ED   30,99.00%,YES,&nbsp,155,AD 77
ED   30,99.00%,NO,&nbsp,27,AD 77
ED   31,99.00%,YES,&nbsp,370,AD 77
ED   31,99.00%,NO,&nbsp,47,AD 77
ED   32,99.00%,YES,&nbsp,379,AD 77
ED   32,99.00%,NO,&nbsp,68,AD 77
ED   33,87.50%,YES,&nbsp,202,AD 77
ED   33,87.50%,NO,&nbsp,24,AD 77
ED   34,87.50%,YES,&nbsp,182,AD 77
ED   34,87.50%,NO,&nbsp,32,AD 77
ED   35,87.50%,YES,&nbsp,326,AD 77
ED   35,87.50%,NO,&nbsp,53,AD 77
ED   36,87.50%,YES,&nbsp,291,AD 77
ED   36,87.50%,NO,&nbsp,31,AD 77
ED   37,87.50%,YES,&nbsp,345,AD 77
ED   37,87.50%,NO,&nbsp,47,AD 77
ED   38,99.00%,YES,&nbsp,227,AD 77
ED   38,99.00%,NO,&nbsp,46,AD 77
ED   39,87.50%,YES,&nbsp,380,AD 77
ED   39,87.50%,NO,&nbsp,67,AD 77
ED   40,99.00%,YES,&nbsp,381,AD 77
ED   40,99.00%,NO,&nbsp,60,AD 77
ED   41,99.00%,YES,&nbsp,402,AD 77
ED   41,99.00%,NO,&nbsp,92,AD 77
ED   42,99.00%,YES,&nbsp,397,AD 77
ED   42,99.00%,NO,&nbsp,64,AD 77
ED   43,99.00%,YES,&nbsp,1,AD 77
ED   43,99.00%,NO,&nbsp,0,AD 77
ED   44,99.00%,YES,&nbsp,431,AD 77
ED   44,99.00%,NO,&nbsp,57,AD 77
ED   45,83.33%,YES,&nbsp,59,AD 77
ED   45,83.33%,NO,&nbsp,3,AD 77
ED   46,83.33%,YES,&nbsp,352,AD 77
ED   46,83.33%,NO,&nbsp,61,AD 77
ED   47,99.00%,YES,&nbsp,542,AD 77
ED   47,99.00%,NO,&nbsp,68,AD 77
ED   48,83.33%,YES,&nbsp,169,AD 77
ED   48,83.33%,NO,&nbsp,18,AD 77
ED   49,99.00%,YES,&nbsp,729,AD 77
ED   49,99.00%,NO,&nbsp,82,AD 77
ED   50,83.33%,YES,&nbsp,383,AD 77
ED   50,83.33%,NO,&nbsp,43,AD 77
ED   51,99.00%,YES,&nbsp,319,AD 77
ED   51,99.00%,NO,&nbsp,44,AD 77
ED   52,99.00%,YES,&nbsp,500,AD 77
ED   52,99.00%,NO,&nbsp,75,AD 77
ED   53,99.00%,YES,&nbsp,433,AD 77
ED   53,99.00%,NO,&nbsp,62,AD 77
ED   54,99.00%,YES,&nbsp,194,AD 77
ED   54,99.00%,NO,&nbsp,57,AD 77
ED   55,99.00%,YES,&nbsp,129,AD 77
ED   55,99.00%,NO,&nbsp,25,AD 77
ED   56,99.00%,YES,&nbsp,322,AD 77
ED   56,99.00%,NO,&nbsp,53,AD 77
ED   57,99.00%,YES,&nbsp,0,AD 77
ED   57,99.00%,NO,&nbsp,0,AD 77
ED   58,83.33%,YES,&nbsp,0,AD 77
ED   58,83.33%,NO,&nbsp,0,AD 77
ED   59,99.00%,YES,&nbsp,0,AD 77
ED   59,99.00%,NO,&nbsp,0,AD 77
ED   60,99.00%,YES,&nbsp,0,AD 77
ED   60,99.00%,NO,&nbsp,0,AD 77
ED   61,99.00%,YES,&nbsp,0,AD 77
ED   61,99.00%,NO,&nbsp,0,AD 77
ED   62,99.00%,YES,&nbsp,0,AD 77
ED   62,99.00%,NO,&nbsp,0,AD 77
ED   63,99.00%,YES,&nbsp,0,AD 77
ED   63,99.00%,NO,&nbsp,0,AD 77
Total,,YES,&nbsp,19042,AD 77
Total,,NO,&nbsp,2951,AD 77
ED    1,99.00%,YES,&nbsp,365,AD 78
ED    1,99.00%,NO,&nbsp,67,AD 78
ED    2,99.00%,YES,&nbsp,509,AD 78
ED    2,99.00%,NO,&nbsp,79,AD 78
ED    3,99.00%,YES,&nbsp,378,AD 78
ED    3,99.00%,NO,&nbsp,85,AD 78
ED    4,99.00%,YES,&nbsp,339,AD 78
ED    4,99.00%,NO,&nbsp,52,AD 78
ED    5,99.00%,YES,&nbsp,302,AD 78
ED    5,99.00%,NO,&nbsp,58,AD 78
ED    6,99.00%,YES,&nbsp,294,AD 78
ED    6,99.00%,NO,&nbsp,52,AD 78
ED    7,99.00%,YES,&nbsp,418,AD 78
ED    7,99.00%,NO,&nbsp,86,AD 78
ED    8,99.00%,YES,&nbsp,265,AD 78
ED    8,99.00%,NO,&nbsp,65,AD 78
ED    9,99.00%,YES,&nbsp,276,AD 78
ED    9,99.00%,NO,&nbsp,63,AD 78
ED   10,99.00%,YES,&nbsp,427,AD 78
ED   10,99.00%,NO,&nbsp,71,AD 78
ED   11,99.00%,YES,&nbsp,213,AD 78
ED   11,99.00%,NO,&nbsp,44,AD 78
ED   12,87.50%,YES,&nbsp,289,AD 78
ED   12,87.50%,NO,&nbsp,50,AD 78
ED   13,87.50%,YES,&nbsp,197,AD 78
ED   13,87.50%,NO,&nbsp,38,AD 78
ED   14,99.00%,YES,&nbsp,368,AD 78
ED   14,99.00%,NO,&nbsp,69,AD 78
ED   15,99.00%,YES,&nbsp,84,AD 78
ED   15,99.00%,NO,&nbsp,9,AD 78
ED   16,99.00%,YES,&nbsp,240,AD 78
ED   16,99.00%,NO,&nbsp,51,AD 78
ED   17,99.00%,YES,&nbsp,417,AD 78
ED   17,99.00%,NO,&nbsp,144,AD 78
ED   18,99.00%,YES,&nbsp,409,AD 78
ED   18,99.00%,NO,&nbsp,85,AD 78
ED   19,99.00%,YES,&nbsp,373,AD 78
ED   19,99.00%,NO,&nbsp,54,AD 78
ED   20,99.00%,YES,&nbsp,450,AD 78
ED   20,99.00%,NO,&nbsp,82,AD 78
ED   21,99.00%,YES,&nbsp,365,AD 78
ED   21,99.00%,NO,&nbsp,61,AD 78
ED   22,99.00%,YES,&nbsp,418,AD 78
ED   22,99.00%,NO,&nbsp,92,AD 78
ED   23,87.50%,YES,&nbsp,400,AD 78
ED   23,87.50%,NO,&nbsp,67,AD 78
ED   24,87.50%,YES,&nbsp,58,AD 78
ED   24,87.50%,NO,&nbsp,9,AD 78
ED   25,99.00%,YES,&nbsp,452,AD 78
ED   25,99.00%,NO,&nbsp,81,AD 78
ED   26,87.50%,YES,&nbsp,328,AD 78
ED   26,87.50%,NO,&nbsp,50,AD 78
ED   27,87.50%,YES,&nbsp,450,AD 78
ED   27,87.50%,NO,&nbsp,92,AD 78
ED   28,99.00%,YES,&nbsp,608,AD 78
ED   28,99.00%,NO,&nbsp,94,AD 78
ED   29,99.00%,YES,&nbsp,527,AD 78
ED   29,99.00%,NO,&nbsp,123,AD 78
ED   30,99.00%,YES,&nbsp,526,AD 78
ED   30,99.00%,NO,&nbsp,92,AD 78
ED   31,99.00%,YES,&nbsp,273,AD 78
ED   31,99.00%,NO,&nbsp,45,AD 78
ED   32,99.00%,YES,&nbsp,505,AD 78
ED   32,99.00%,NO,&nbsp,86,AD 78
ED   33,90.00%,YES,&nbsp,428,AD 78
ED   33,90.00%,NO,&nbsp,80,AD 78
ED   34,90.00%,YES,&nbsp,361,AD 78
ED   34,90.00%,NO,&nbsp,71,AD 78
ED   35,90.00%,YES,&nbsp,350,AD 78
ED   35,90.00%,NO,&nbsp,70,AD 78
ED   36,99.00%,YES,&nbsp,585,AD 78
ED   36,99.00%,NO,&nbsp,83,AD 78
ED   37,99.00%,YES,&nbsp,478,AD 78
ED   37,99.00%,NO,&nbsp,88,AD 78
ED   38,90.00%,YES,&nbsp,249,AD 78
ED   38,90.00%,NO,&nbsp,43,AD 78
ED   39,99.00%,YES,&nbsp,419,AD 78
ED   39,99.00%,NO,&nbsp,91,AD 78
ED   40,99.00%,YES,&nbsp,323,AD 78
ED   40,99.00%,NO,&nbsp,65,AD 78
ED   41,99.00%,YES,&nbsp,396,AD 78
ED   41,99.00%,NO,&nbsp,91,AD 78
ED   42,99.00%,YES,&nbsp,374,AD 78
ED   42,99.00%,NO,&nbsp,65,AD 78
ED   43,99.00%,YES,&nbsp,419,AD 78
ED   43,99.00%,NO,&nbsp,96,AD 78
ED   44,99.00%,YES,&nbsp,339,AD 78
ED   44,99.00%,NO,&nbsp,64,AD 78
ED   45,99.00%,YES,&nbsp,282,AD 78
ED   45,99.00%,NO,&nbsp,42,AD 78
ED   46,99.00%,YES,&nbsp,355,AD 78
ED   46,99.00%,NO,&nbsp,53,AD 78
ED   47,99.00%,YES,&nbsp,419,AD 78
ED   47,99.00%,NO,&nbsp,85,AD 78
ED   48,99.00%,YES,&nbsp,1,AD 78
ED   48,99.00%,NO,&nbsp,1,AD 78
ED   49,99.00%,YES,&nbsp,443,AD 78
ED   49,99.00%,NO,&nbsp,93,AD 78
ED   50,99.00%,YES,&nbsp,191,AD 78
ED   50,99.00%,NO,&nbsp,44,AD 78
ED   52,99.00%,YES,&nbsp,0,AD 78
ED   52,99.00%,NO,&nbsp,0,AD 78
ED   53,99.00%,YES,&nbsp,0,AD 78
ED   53,99.00%,NO,&nbsp,0,AD 78
ED   54,87.50%,YES,&nbsp,0,AD 78
ED   54,87.50%,NO,&nbsp,0,AD 78
ED   55,99.00%,YES,&nbsp,0,AD 78
ED   55,99.00%,NO,&nbsp,0,AD 78
Total,,YES,&nbsp,17935,AD 78
Total,,NO,&nbsp,3421,AD 78
ED    1,99.00%,YES,&nbsp,439,AD 79
ED    1,99.00%,NO,&nbsp,72,AD 79
ED    2,99.00%,YES,&nbsp,77,AD 79
ED    2,99.00%,NO,&nbsp,8,AD 79
ED    3,99.00%,YES,&nbsp,412,AD 79
ED    3,99.00%,NO,&nbsp,47,AD 79
ED    4,99.00%,YES,&nbsp,298,AD 79
ED    4,99.00%,NO,&nbsp,56,AD 79
ED    5,99.00%,YES,&nbsp,253,AD 79
ED    5,99.00%,NO,&nbsp,35,AD 79
ED    6,99.00%,YES,&nbsp,227,AD 79
ED    6,99.00%,NO,&nbsp,37,AD 79
ED    7,99.00%,YES,&nbsp,48,AD 79
ED    7,99.00%,NO,&nbsp,7,AD 79
ED    8,99.00%,YES,&nbsp,225,AD 79
ED    8,99.00%,NO,&nbsp,32,AD 79
ED    9,99.00%,YES,&nbsp,133,AD 79
ED    9,99.00%,NO,&nbsp,23,AD 79
ED   10,99.00%,YES,&nbsp,319,AD 79
ED   10,99.00%,NO,&nbsp,67,AD 79
ED   11,99.00%,YES,&nbsp,383,AD 79
ED   11,99.00%,NO,&nbsp,77,AD 79
ED   12,99.00%,YES,&nbsp,459,AD 79
ED   12,99.00%,NO,&nbsp,84,AD 79
ED   13,99.00%,YES,&nbsp,335,AD 79
ED   13,99.00%,NO,&nbsp,52,AD 79
ED   14,99.00%,YES,&nbsp,382,AD 79
ED   14,99.00%,NO,&nbsp,65,AD 79
ED   15,99.00%,YES,&nbsp,539,AD 79
ED   15,99.00%,NO,&nbsp,74,AD 79
ED   16,99.00%,YES,&nbsp,271,AD 79
ED   16,99.00%,NO,&nbsp,34,AD 79
ED   17,99.00%,YES,&nbsp,289,AD 79
ED   17,99.00%,NO,&nbsp,36,AD 79
ED   18,99.00%,YES,&nbsp,287,AD 79
ED   18,99.00%,NO,&nbsp,50,AD 79
ED   19,99.00%,YES,&nbsp,190,AD 79
ED   19,99.00%,NO,&nbsp,33,AD 79
ED   20,99.00%,YES,&nbsp,403,AD 79
ED   20,99.00%,NO,&nbsp,62,AD 79
ED   21,99.00%,YES,&nbsp,306,AD 79
ED   21,99.00%,NO,&nbsp,47,AD 79
ED   22,99.00%,YES,&nbsp,405,AD 79
ED   22,99.00%,NO,&nbsp,64,AD 79
ED   23,99.00%,YES,&nbsp,468,AD 79
ED   23,99.00%,NO,&nbsp,62,AD 79
ED   24,99.00%,YES,&nbsp,314,AD 79
ED   24,99.00%,NO,&nbsp,45,AD 79
ED   25,99.00%,YES,&nbsp,188,AD 79
ED   25,99.00%,NO,&nbsp,27,AD 79
ED   26,99.00%,YES,&nbsp,219,AD 79
ED   26,99.00%,NO,&nbsp,39,AD 79
ED   27,99.00%,YES,&nbsp,439,AD 79
ED   27,99.00%,NO,&nbsp,67,AD 79
ED   28,99.00%,YES,&nbsp,506,AD 79
ED   28,99.00%,NO,&nbsp,91,AD 79
ED   29,99.00%,YES,&nbsp,528,AD 79
ED   29,99.00%,NO,&nbsp,86,AD 79
ED   30,99.00%,YES,&nbsp,318,AD 79
ED   30,99.00%,NO,&nbsp,41,AD 79
ED   31,99.00%,YES,&nbsp,318,AD 79
ED   31,99.00%,NO,&nbsp,73,AD 79
ED   32,99.00%,YES,&nbsp,485,AD 79
ED   32,99.00%,NO,&nbsp,125,AD 79
ED   33,99.00%,YES,&nbsp,217,AD 79
ED   33,99.00%,NO,&nbsp,39,AD 79
ED   34,99.00%,YES,&nbsp,459,AD 79
ED   34,99.00%,NO,&nbsp,68,AD 79
ED   35,99.00%,YES,&nbsp,418,AD 79
ED   35,99.00%,NO,&nbsp,55,AD 79
ED   36,99.00%,YES,&nbsp,336,AD 79
ED   36,99.00%,NO,&nbsp,54,AD 79
ED   37,99.00%,YES,&nbsp,437,AD 79
ED   37,99.00%,NO,&nbsp,93,AD 79
ED   38,99.00%,YES,&nbsp,325,AD 79
ED   38,99.00%,NO,&nbsp,72,AD 79
ED   39,99.00%,YES,&nbsp,290,AD 79
ED   39,99.00%,NO,&nbsp,60,AD 79
ED   40,99.00%,YES,&nbsp,452,AD 79
ED   40,99.00%,NO,&nbsp,99,AD 79
ED   41,99.00%,YES,&nbsp,346,AD 79
ED   41,99.00%,NO,&nbsp,40,AD 79
ED   42,99.00%,YES,&nbsp,342,AD 79
ED   42,99.00%,NO,&nbsp,43,AD 79
ED   43,99.00%,YES,&nbsp,700,AD 79
ED   43,99.00%,NO,&nbsp,79,AD 79
ED   44,90.00%,YES,&nbsp,352,AD 79
ED   44,90.00%,NO,&nbsp,58,AD 79
ED   45,99.00%,YES,&nbsp,367,AD 79
ED   45,99.00%,NO,&nbsp,40,AD 79
ED   46,99.00%,YES,&nbsp,519,AD 79
ED   46,99.00%,NO,&nbsp,76,AD 79
ED   47,99.00%,YES,&nbsp,550,AD 79
ED   47,99.00%,NO,&nbsp,71,AD 79
ED   48,90.00%,YES,&nbsp,75,AD 79
ED   48,90.00%,NO,&nbsp,15,AD 79
ED   49,90.00%,YES,&nbsp,138,AD 79
ED   49,90.00%,NO,&nbsp,29,AD 79
ED   50,90.00%,YES,&nbsp,359,AD 79
